region,date,index
Northwest Territories,2021-06-04,96.94
Northwest Territories,2021-06-05,82.13
Northwest Territories,2021-06-06,81.93
Northwest Territories,2021-06-07,72.16
Northwest Territories,2021-06-08,78.58
Northwest Territories,2021-06-09,76.9
Northwest Territories,2021-06-10,80.55
Northwest Territories,2021-06-11,86.28
Northwest Territories,2021-06-12,82.92
Northwest Territories,2021-06-13,81.93
Northwest Territories,2021-06-14,89.54
Northwest Territories,2021-06-15,101.09
Northwest Territories,2021-06-16,80.65
Northwest Territories,2021-06-17,103.26
Northwest Territories,2021-06-18,111.94
Northwest Territories,2021-06-19,128.04
Northwest Territories,2021-06-20,86.67
Northwest Territories,2021-06-21,83.71
Northwest Territories,2021-06-22,82.63
Northwest Territories,2021-06-23,91.41
Northwest Territories,2021-06-24,79.47
Northwest Territories,2021-06-25,105.33
Northwest Territories,2021-06-26,113.52
Northwest Territories,2021-06-27,81.93
Northwest Territories,2021-06-28,103.55
Northwest Territories,2021-06-29,97.73
Northwest Territories,2021-06-30,106.42
Northwest Territories,2021-07-01,92
Northwest Territories,2021-07-02,98.52
Northwest Territories,2021-07-03,108.49
Northwest Territories,2021-07-04,82.33
Northwest Territories,2021-07-05,85.98
Northwest Territories,2021-07-06,98.03
Northwest Territories,2021-07-07,93.98
Northwest Territories,2021-07-08,96.25
Northwest Territories,2021-07-09,98.52
Northwest Territories,2021-07-10,114.31
Northwest Territories,2021-07-11,101.48
Northwest Territories,2021-07-12,96.25
Northwest Territories,2021-07-13,88.94
Northwest Territories,2021-07-14,101.68
Northwest Territories,2021-07-15,91.12
Northwest Territories,2021-07-16,110.07
Northwest Territories,2021-07-17,111.55
Northwest Territories,2021-07-18,99.41
Northwest Territories,2021-07-19,91.61
Northwest Territories,2021-07-20,95.26
Northwest Territories,2021-07-21,104.24
Northwest Territories,2021-07-22,104.84
Northwest Territories,2021-07-23,98.32
Northwest Territories,2021-07-24,119.05
Northwest Territories,2021-07-25,89.63
Northwest Territories,2021-07-26,94.18
Northwest Territories,2021-07-27,88.45
Northwest Territories,2021-07-28,110.17
Northwest Territories,2021-07-29,100.39
Northwest Territories,2021-07-30,109.18
Northwest Territories,2021-07-31,112.24
Northwest Territories,2021-08-01,93.98
Northwest Territories,2021-08-02,87.86
Northwest Territories,2021-08-03,93.78
Northwest Territories,2021-08-04,91.31
Northwest Territories,2021-08-05,88.25
Northwest Territories,2021-08-06,87.66
Northwest Territories,2021-08-07,116.09
Northwest Territories,2021-08-08,95.46
Northwest Territories,2021-08-09,98.62
Northwest Territories,2021-08-10,108.79
Northwest Territories,2021-08-11,103.55
Northwest Territories,2021-08-12,102.86
Northwest Territories,2021-08-13,97.43
Northwest Territories,2021-08-14,107.11
Northwest Territories,2021-08-15,99.61
Northwest Territories,2021-08-16,105.13
Northwest Territories,2021-08-17,105.23
Northwest Territories,2021-08-18,92
Northwest Territories,2021-08-19,102.86
Northwest Territories,2021-08-20,108
Northwest Territories,2021-08-21,124.78
Northwest Territories,2021-08-22,89.14
Northwest Territories,2021-08-23,93.19
Northwest Territories,2021-08-24,94.67
Northwest Territories,2021-08-25,101.78
Northwest Territories,2021-08-26,88.06
Northwest Territories,2021-08-27,100.3
Northwest Territories,2021-08-28,102.86
Northwest Territories,2021-08-29,84.8
Northwest Territories,2021-08-30,87.17
Northwest Territories,2021-08-31,94.08
Nova Scotia,2020-01-13,100
Nova Scotia,2020-01-14,103.05
Nova Scotia,2020-01-15,107.57
Nova Scotia,2020-01-16,93.3
Nova Scotia,2020-01-17,113.21
Nova Scotia,2020-01-18,124.91
Nova Scotia,2020-01-19,62.17
Nova Scotia,2020-01-20,98.38
Nova Scotia,2020-01-21,102.42
Nova Scotia,2020-01-22,106.71
Nova Scotia,2020-01-23,112.16
Nova Scotia,2020-01-24,127.9
Nova Scotia,2020-01-25,131.74
Nova Scotia,2020-01-26,90.64
Nova Scotia,2020-01-27,96.93
Nova Scotia,2020-01-28,102.03
Nova Scotia,2020-01-29,102.91
Nova Scotia,2020-01-30,107.97
Nova Scotia,2020-01-31,131.12
Nova Scotia,2020-02-01,117.47
Nova Scotia,2020-02-02,84.58
Nova Scotia,2020-02-03,93.84
Nova Scotia,2020-02-04,101
Nova Scotia,2020-02-05,105.61
Nova Scotia,2020-02-06,92.84
Nova Scotia,2020-02-07,93.57
Nova Scotia,2020-02-08,127.85
Nova Scotia,2020-02-09,100.6
Nova Scotia,2020-02-10,100.67
Nova Scotia,2020-02-11,102.83
Nova Scotia,2020-02-12,92.75
Nova Scotia,2020-02-13,90.07
Nova Scotia,2020-02-14,141.8
Nova Scotia,2020-02-15,135.3
Nova Scotia,2020-02-16,108.83
Nova Scotia,2020-02-17,92.99
Nova Scotia,2020-02-18,111.78
Nova Scotia,2020-02-19,110.02
Nova Scotia,2020-02-20,116.59
Nova Scotia,2020-02-21,131.85
Nova Scotia,2020-02-22,136.27
Nova Scotia,2020-02-23,106.8
Nova Scotia,2020-02-24,104.16
Nova Scotia,2020-02-25,103.6
Nova Scotia,2020-02-26,110.17
Nova Scotia,2020-02-27,98.72
Nova Scotia,2020-02-28,135.22
Nova Scotia,2020-02-29,145.88
Nova Scotia,2020-03-01,99.99
Nova Scotia,2020-03-02,108.62
Nova Scotia,2020-03-03,111.56
Nova Scotia,2020-03-04,113.67
Nova Scotia,2020-03-05,118.9
Nova Scotia,2020-03-06,141.48
Nova Scotia,2020-03-07,115.24
Nova Scotia,2020-03-08,105.4
Nova Scotia,2020-03-09,98.97
Nova Scotia,2020-03-10,105.29
Nova Scotia,2020-03-11,106.21
Nova Scotia,2020-03-12,106.44
Nova Scotia,2020-03-13,112.6
Nova Scotia,2020-03-14,111.2
Nova Scotia,2020-03-15,87.85
Nova Scotia,2020-03-16,85.79
Nova Scotia,2020-03-17,81.48
Nova Scotia,2020-03-18,78.25
Nova Scotia,2020-03-19,75.69
Nova Scotia,2020-03-20,70.9
Nova Scotia,2020-03-21,79.01
Nova Scotia,2020-03-22,50.9
Nova Scotia,2020-03-23,52.68
Nova Scotia,2020-03-24,39.61
Nova Scotia,2020-03-25,56.71
Nova Scotia,2020-03-26,43.83
Nova Scotia,2020-03-27,54.72
Nova Scotia,2020-03-28,57.5
Nova Scotia,2020-03-29,46.52
Nova Scotia,2020-03-30,51.89
Nova Scotia,2020-03-31,50.05
Nova Scotia,2020-04-01,50
Nova Scotia,2020-04-02,48.2
Nova Scotia,2020-04-03,58.43
Nova Scotia,2020-04-04,51.5
Nova Scotia,2020-04-05,44.59
Nova Scotia,2020-04-06,52.73
Nova Scotia,2020-04-07,53.47
Nova Scotia,2020-04-08,57.46
Nova Scotia,2020-04-09,64.54
Nova Scotia,2020-04-10,42.75
Nova Scotia,2020-04-11,52.18
Nova Scotia,2020-04-12,36.67
Nova Scotia,2020-04-13,48.95
Nova Scotia,2020-04-14,61.4
Nova Scotia,2020-04-15,59.9
Nova Scotia,2020-04-16,64.77
Nova Scotia,2020-04-17,66.66
Nova Scotia,2020-04-18,58.86
Nova Scotia,2020-04-19,89.56
Nova Scotia,2020-04-20,76.92
Nova Scotia,2020-04-21,72.69
Nova Scotia,2020-04-22,69.83
Nova Scotia,2020-04-23,71.57
Nova Scotia,2020-04-24,87.7
Nova Scotia,2020-04-25,68.91
Nova Scotia,2020-04-26,56.19
Nova Scotia,2020-04-27,61
Nova Scotia,2020-04-28,56.85
Nova Scotia,2020-04-29,75.3
Nova Scotia,2020-04-30,79.34
Nova Scotia,2020-05-01,84.59
Nova Scotia,2020-05-02,71.21
Nova Scotia,2020-05-03,69.57
Nova Scotia,2020-05-04,72.12
Nova Scotia,2020-05-05,80.76
Nova Scotia,2020-05-06,90.65
Nova Scotia,2020-05-07,78.41
Nova Scotia,2020-05-08,97.62
Nova Scotia,2020-05-09,76.49
Nova Scotia,2020-05-10,66.43
Nova Scotia,2020-05-11,NA
Nova Scotia,2020-05-12,NA
Nova Scotia,2020-05-13,91.58
Nova Scotia,2020-05-14,99.19
Nova Scotia,2020-05-15,104.32
Nova Scotia,2020-05-16,86.44
Nova Scotia,2020-05-17,99.58
Nova Scotia,2020-05-18,93.05
Nova Scotia,2020-05-19,105.08
Nova Scotia,2020-05-20,113.76
Nova Scotia,2020-05-21,117.23
Nova Scotia,2020-05-22,135.61
Nova Scotia,2020-05-23,119.76
Nova Scotia,2020-05-24,105.23
Nova Scotia,2020-05-25,111.86
Nova Scotia,2020-05-26,110.61
Nova Scotia,2020-05-27,119.58
Nova Scotia,2020-05-28,128.32
Nova Scotia,2020-05-29,124.79
Nova Scotia,2020-05-30,101.1
Nova Scotia,2020-05-31,93
Nova Scotia,2020-06-01,113.44
Nova Scotia,2020-06-02,110.78
Nova Scotia,2020-06-03,103.63
Nova Scotia,2020-06-04,124.5
Nova Scotia,2020-06-05,136.74
Nova Scotia,2020-06-06,108.64
Nova Scotia,2020-06-07,98.31
Nova Scotia,2020-06-08,119.96
Nova Scotia,2020-06-09,126.09
Nova Scotia,2020-06-10,129.03
Nova Scotia,2020-06-11,128.47
Nova Scotia,2020-06-12,137.6
Nova Scotia,2020-06-13,139.99
Nova Scotia,2020-06-14,111.37
Nova Scotia,2020-06-15,130.64
Nova Scotia,2020-06-16,147.14
Nova Scotia,2020-06-17,147.16
Nova Scotia,2020-06-18,157.49
Nova Scotia,2020-06-19,176.03
Nova Scotia,2020-06-20,166.11
Nova Scotia,2020-06-21,116.57
Nova Scotia,2020-06-22,137.23
Nova Scotia,2020-06-23,146.6
Nova Scotia,2020-06-24,151.27
Nova Scotia,2020-06-25,154.33
Nova Scotia,2020-06-26,175.49
Nova Scotia,2020-06-27,169.32
Nova Scotia,2020-06-28,121.99
Nova Scotia,2020-06-29,148.84
Nova Scotia,2020-06-30,168.02
Nova Scotia,2020-07-01,144.72
Nova Scotia,2020-07-02,171.7
Nova Scotia,2020-07-03,207.13
Nova Scotia,2020-07-04,179.12
Nova Scotia,2020-07-05,150.82
Nova Scotia,2020-07-06,149.45
Nova Scotia,2020-07-07,165.47
Nova Scotia,2020-07-08,166.47
Nova Scotia,2020-07-09,172.71
Nova Scotia,2020-07-10,210.47
Nova Scotia,2020-07-11,173.76
Nova Scotia,2020-07-12,154.33
Nova Scotia,2020-07-13,174.34
Nova Scotia,2020-07-14,155.43
Nova Scotia,2020-07-15,162.77
Nova Scotia,2020-07-16,179.14
Nova Scotia,2020-07-17,204
Nova Scotia,2020-07-18,199.59
Nova Scotia,2020-07-19,186.74
Nova Scotia,2020-07-20,180.03
Nova Scotia,2020-07-21,192.08
Nova Scotia,2020-07-22,185.48
Nova Scotia,2020-07-23,170.25
Nova Scotia,2020-07-24,209.31
Nova Scotia,2020-07-25,214.01
Nova Scotia,2020-07-26,167.72
Nova Scotia,2020-07-27,174.37
Nova Scotia,2020-07-28,191.06
Nova Scotia,2020-07-29,191.6
Nova Scotia,2020-07-30,196.73
Nova Scotia,2020-07-31,218.84
Nova Scotia,2020-08-01,217.86
Nova Scotia,2020-08-02,200.71
Nova Scotia,2020-08-03,178.84
Nova Scotia,2020-08-04,197.89
Nova Scotia,2020-08-05,193.67
Nova Scotia,2020-08-06,205.69
Nova Scotia,2020-08-07,231.86
Nova Scotia,2020-08-08,219.27
Nova Scotia,2020-08-09,207.38
Nova Scotia,2020-08-10,197.47
Nova Scotia,2020-08-11,188.55
Nova Scotia,2020-08-12,191.45
Nova Scotia,2020-08-13,203.02
Nova Scotia,2020-08-14,232.11
Nova Scotia,2020-08-15,209.01
Nova Scotia,2020-08-16,193.42
Nova Scotia,2020-08-17,175.87
Nova Scotia,2020-08-18,187.14
Nova Scotia,2020-08-19,200.36
Nova Scotia,2020-08-20,209.77
Nova Scotia,2020-08-21,230.19
Nova Scotia,2020-08-22,223.39
Nova Scotia,2020-08-23,198.78
Nova Scotia,2020-08-24,195.02
Nova Scotia,2020-08-25,181.09
Nova Scotia,2020-08-26,194.99
Nova Scotia,2020-08-27,202.58
Nova Scotia,2020-08-28,225.89
Nova Scotia,2020-08-29,195.95
Nova Scotia,2020-08-30,162.76
Nova Scotia,2020-08-31,182.71
Nova Scotia,2020-09-01,196.11
Nova Scotia,2020-09-02,198.84
Nova Scotia,2020-09-03,189.03
Nova Scotia,2020-09-04,229.39
Nova Scotia,2020-09-05,235.48
Nova Scotia,2020-09-06,205.61
Nova Scotia,2020-09-07,170.86
Nova Scotia,2020-09-08,173.63
Nova Scotia,2020-09-09,171.89
Nova Scotia,2020-09-10,174.7
Nova Scotia,2020-09-11,203.06
Nova Scotia,2020-09-12,207.04
Nova Scotia,2020-09-13,160.3
Nova Scotia,2020-09-14,155.72
Nova Scotia,2020-09-15,165.96
Nova Scotia,2020-09-16,170
Nova Scotia,2020-09-17,168.51
Nova Scotia,2020-09-18,198.85
Nova Scotia,2020-09-19,214.8
Nova Scotia,2020-09-20,157.42
Nova Scotia,2020-09-21,150.58
Nova Scotia,2020-09-22,97.8
Nova Scotia,2020-09-23,107.72
Nova Scotia,2020-09-24,168.14
Nova Scotia,2020-09-25,203.21
Nova Scotia,2020-09-26,216.02
Nova Scotia,2020-09-27,160.61
Nova Scotia,2020-09-28,151.81
Nova Scotia,2020-09-29,154.6
Nova Scotia,2020-09-30,141.57
Nova Scotia,2020-10-01,157.46
Nova Scotia,2020-10-02,184.42
Nova Scotia,2020-10-03,195.68
Nova Scotia,2020-10-04,157.23
Nova Scotia,2020-10-05,136.64
Nova Scotia,2020-10-06,143.71
Nova Scotia,2020-10-07,143.84
Nova Scotia,2020-10-08,148.81
Nova Scotia,2020-10-09,186.24
Nova Scotia,2020-10-10,175.38
Nova Scotia,2020-10-11,121.54
Nova Scotia,2020-10-12,126.72
Nova Scotia,2020-10-13,142.23
Nova Scotia,2020-10-14,130.43
Nova Scotia,2020-10-15,156.04
Nova Scotia,2020-10-16,184.45
Nova Scotia,2020-10-17,168.61
Nova Scotia,2020-10-18,151.1
Nova Scotia,2020-10-19,132.77
Nova Scotia,2020-10-20,135.82
Nova Scotia,2020-10-21,134.55
Nova Scotia,2020-10-22,148.84
Nova Scotia,2020-10-23,183.1
Nova Scotia,2020-10-24,178.24
Nova Scotia,2020-10-25,134.67
Nova Scotia,2020-10-26,130.54
Nova Scotia,2020-10-27,134.06
Nova Scotia,2020-10-28,137.51
Nova Scotia,2020-10-29,146.3
Nova Scotia,2020-10-30,164.41
Nova Scotia,2020-10-31,147.25
Nova Scotia,2020-11-01,111.42
Nova Scotia,2020-11-02,118.12
Nova Scotia,2020-11-03,141.82
Nova Scotia,2020-11-04,121.99
Nova Scotia,2020-11-05,131.23
Nova Scotia,2020-11-06,156.13
Nova Scotia,2020-11-07,158.43
Nova Scotia,2020-11-08,115.92
Nova Scotia,2020-11-09,124.34
Nova Scotia,2020-11-10,139.14
Nova Scotia,2020-11-11,106.2
Nova Scotia,2020-11-12,133.66
Nova Scotia,2020-11-13,153.18
Nova Scotia,2020-11-14,140.56
Nova Scotia,2020-11-15,106.01
Nova Scotia,2020-11-16,110.87
Nova Scotia,2020-11-17,120.28
Nova Scotia,2020-11-18,118.54
Nova Scotia,2020-11-19,123.47
Nova Scotia,2020-11-20,140.68
Nova Scotia,2020-11-21,126.39
Nova Scotia,2020-11-22,93.55
Nova Scotia,2020-11-23,103.4
Nova Scotia,2020-11-24,105.48
Nova Scotia,2020-11-25,103.8
Nova Scotia,2020-11-26,109.57
Nova Scotia,2020-11-27,119.16
Nova Scotia,2020-11-28,100.25
Nova Scotia,2020-11-29,81.01
Nova Scotia,2020-11-30,105.06
Nova Scotia,2020-12-01,99.08
Nova Scotia,2020-12-02,98.92
Nova Scotia,2020-12-03,108.92
Nova Scotia,2020-12-04,117.9
Nova Scotia,2020-12-05,95.94
Nova Scotia,2020-12-06,77.87
Nova Scotia,2020-12-07,98.83
Nova Scotia,2020-12-08,102.53
Nova Scotia,2020-12-09,106.43
Nova Scotia,2020-12-10,108.04
Nova Scotia,2020-12-11,120.72
Nova Scotia,2020-12-12,104.32
Nova Scotia,2020-12-13,77.83
Nova Scotia,2020-12-14,103.88
Nova Scotia,2020-12-15,107
Nova Scotia,2020-12-16,116.78
Nova Scotia,2020-12-17,91.33
Nova Scotia,2020-12-18,109.23
Nova Scotia,2020-12-19,104.53
Nova Scotia,2020-12-20,88.03
Nova Scotia,2020-12-21,119.35
Nova Scotia,2020-12-22,127.38
Nova Scotia,2020-12-23,125.83
Nova Scotia,2020-12-24,78.59
Nova Scotia,2020-12-25,35.96
Nova Scotia,2020-12-26,56.14
Nova Scotia,2020-12-27,80.37
Nova Scotia,2020-12-28,86.26
Nova Scotia,2020-12-29,97.12
Nova Scotia,2020-12-30,104.05
Nova Scotia,2020-12-31,98.38
Nova Scotia,2021-01-01,63.2
Nova Scotia,2021-01-02,54.91
Nova Scotia,2021-01-03,72.23
Nova Scotia,2021-01-04,99.96
Nova Scotia,2021-01-05,105.77
Nova Scotia,2021-01-06,100.54
Nova Scotia,2021-01-07,101.7
Nova Scotia,2021-01-08,112.4
Nova Scotia,2021-01-09,105.43
Nova Scotia,2021-01-10,80.9
Nova Scotia,2021-01-11,98.48
Nova Scotia,2021-01-12,100.3
Nova Scotia,2021-01-13,102.53
Nova Scotia,2021-01-14,102.69
Nova Scotia,2021-01-15,113.05
Nova Scotia,2021-01-16,105.78
Nova Scotia,2021-01-17,80.75
Nova Scotia,2021-01-18,96.31
Nova Scotia,2021-01-19,100.01
Nova Scotia,2021-01-20,103.57
Nova Scotia,2021-01-21,107.48
Nova Scotia,2021-01-22,110.06
Nova Scotia,2021-01-23,106.55
Nova Scotia,2021-01-24,82.21
Nova Scotia,2021-01-25,98.88
Nova Scotia,2021-01-26,105.92
Nova Scotia,2021-01-27,106.18
Nova Scotia,2021-01-28,109.84
Nova Scotia,2021-01-29,124.88
Nova Scotia,2021-01-30,119.77
Nova Scotia,2021-01-31,92.63
Nova Scotia,2021-02-01,103.76
Nova Scotia,2021-02-02,53.06
Nova Scotia,2021-02-03,106.62
Nova Scotia,2021-02-04,109.79
Nova Scotia,2021-02-05,126.13
Nova Scotia,2021-02-06,124.8
Nova Scotia,2021-02-07,83.04
Nova Scotia,2021-02-08,49.56
Nova Scotia,2021-02-09,102.45
Nova Scotia,2021-02-10,105.54
Nova Scotia,2021-02-11,114.55
Nova Scotia,2021-02-12,130.61
Nova Scotia,2021-02-13,130.28
Nova Scotia,2021-02-14,111.02
Nova Scotia,2021-02-15,90.46
Nova Scotia,2021-02-16,75.75
Nova Scotia,2021-02-17,113.58
Nova Scotia,2021-02-18,117.95
Nova Scotia,2021-02-19,128.08
Nova Scotia,2021-02-20,89.13
Nova Scotia,2021-02-21,102.08
Nova Scotia,2021-02-22,103.82
Nova Scotia,2021-02-23,101.04
Nova Scotia,2021-02-24,111.76
Nova Scotia,2021-02-25,111.68
Nova Scotia,2021-02-26,128.97
Nova Scotia,2021-02-27,114.4
Nova Scotia,2021-02-28,91.7
Nova Scotia,2021-03-01,94.97
Nova Scotia,2021-03-02,93.71
Nova Scotia,2021-03-03,102.37
Nova Scotia,2021-03-04,109.37
Nova Scotia,2021-03-05,124.59
Nova Scotia,2021-03-06,122.15
Nova Scotia,2021-03-07,101.56
Nova Scotia,2021-03-08,103.62
Nova Scotia,2021-03-09,107.45
Nova Scotia,2021-03-10,110.56
Nova Scotia,2021-03-11,116.49
Nova Scotia,2021-03-12,NA
Nova Scotia,2021-03-13,133.32
Nova Scotia,2021-03-14,107.45
Nova Scotia,2021-03-15,116.12
Nova Scotia,2021-03-16,124.2
Nova Scotia,2021-03-17,132.76
Nova Scotia,2021-03-18,132.37
Nova Scotia,2021-03-19,86.99
Nova Scotia,2021-03-20,137.09
Nova Scotia,2021-03-21,118.25
Nova Scotia,2021-03-22,120.45
Nova Scotia,2021-03-23,122.94
Nova Scotia,2021-03-24,125.64
Nova Scotia,2021-03-25,124.79
Nova Scotia,2021-03-26,141.78
Nova Scotia,2021-03-27,128.46
Nova Scotia,2021-03-28,107.92
Nova Scotia,2021-03-29,111.64
Nova Scotia,2021-03-30,127.94
Nova Scotia,2021-03-31,129.83
Nova Scotia,2021-04-01,140.07
Nova Scotia,2021-04-02,104.34
Nova Scotia,2021-04-03,119.89
Nova Scotia,2021-04-04,67.01
Nova Scotia,2021-04-05,108.44
Nova Scotia,2021-04-06,117.56
Nova Scotia,2021-04-07,125.06
Nova Scotia,2021-04-08,132.54
Nova Scotia,2021-04-09,146.98
Nova Scotia,2021-04-10,149.16
Nova Scotia,2021-04-11,117.35
Nova Scotia,2021-04-12,123.9
Nova Scotia,2021-04-13,123.36
Nova Scotia,2021-04-14,131.89
Nova Scotia,2021-04-15,141.84
Nova Scotia,2021-04-16,149.84
Nova Scotia,2021-04-17,135.87
Nova Scotia,2021-04-18,110.25
Nova Scotia,2021-04-19,123.2
Nova Scotia,2021-04-20,139.94
Nova Scotia,2021-04-21,142.3
Nova Scotia,2021-04-22,128.86
Nova Scotia,2021-04-23,131.99
Nova Scotia,2021-04-24,128.24
Nova Scotia,2021-04-25,99.58
Nova Scotia,2021-04-26,108.12
Nova Scotia,2021-04-27,106.98
Nova Scotia,2021-04-28,106.31
Nova Scotia,2021-04-29,109.54
Nova Scotia,2021-04-30,104.29
Nova Scotia,2021-05-01,94.51
Nova Scotia,2021-05-02,84.46
Nova Scotia,2021-05-03,105.91
Nova Scotia,2021-05-04,105.4
Nova Scotia,2021-05-05,103.06
Nova Scotia,2021-05-06,102.56
Nova Scotia,2021-05-07,118.73
Nova Scotia,2021-05-08,80.47
Nova Scotia,2021-05-09,76
Nova Scotia,2021-05-10,97.02
Nova Scotia,2021-05-11,103.07
Nova Scotia,2021-05-12,95.01
Nova Scotia,2021-05-13,108.5
Nova Scotia,2021-05-14,113.89
Nova Scotia,2021-05-15,93.74
Nova Scotia,2021-05-16,80.67
Nova Scotia,2021-05-17,105.05
Nova Scotia,2021-05-18,107.77
Nova Scotia,2021-05-19,109.05
Nova Scotia,2021-05-20,115.79
Nova Scotia,2021-05-21,125.48
Nova Scotia,2021-05-22,86.8
Nova Scotia,2021-05-23,79.03
Nova Scotia,2021-05-24,90.4
Nova Scotia,2021-05-25,111.62
Nova Scotia,2021-05-26,117.91
Nova Scotia,2021-05-27,119.02
Nova Scotia,2021-05-28,126.45
Nova Scotia,2021-05-29,92.26
Nova Scotia,2021-05-30,83.33
Nova Scotia,2021-05-31,109.69
Nova Scotia,2021-06-01,125.16
Nova Scotia,2021-06-02,147.12
Nova Scotia,2021-06-03,141.26
Nova Scotia,2021-06-04,152.57
Nova Scotia,2021-06-05,148.13
Nova Scotia,2021-06-06,123.67
Nova Scotia,2021-06-07,144.16
Nova Scotia,2021-06-08,152.03
Nova Scotia,2021-06-09,142.87
Nova Scotia,2021-06-10,152.69
Nova Scotia,2021-06-11,162.92
Nova Scotia,2021-06-12,150.22
Nova Scotia,2021-06-13,130.52
Nova Scotia,2021-06-14,140.08
Nova Scotia,2021-06-15,138.17
Nova Scotia,2021-06-16,149.93
Nova Scotia,2021-06-17,164.65
Nova Scotia,2021-06-18,183.69
Nova Scotia,2021-06-19,161.84
Nova Scotia,2021-06-20,131.68
Nova Scotia,2021-06-21,161.83
Nova Scotia,2021-06-22,145.8
Nova Scotia,2021-06-23,156.03
Nova Scotia,2021-06-24,166.11
Nova Scotia,2021-06-25,183.13
Nova Scotia,2021-06-26,169.05
Nova Scotia,2021-06-27,143.93
Nova Scotia,2021-06-28,168.82
Nova Scotia,2021-06-29,172.9
Nova Scotia,2021-06-30,195.61
Nova Scotia,2021-07-01,155.32
Nova Scotia,2021-07-02,180.35
Nova Scotia,2021-07-03,164.38
Nova Scotia,2021-07-04,143.21
Nova Scotia,2021-07-05,181.93
Nova Scotia,2021-07-06,184.59
Nova Scotia,2021-07-07,193.23
Nova Scotia,2021-07-08,191.37
Nova Scotia,2021-07-09,188.14
Nova Scotia,2021-07-10,194.57
Nova Scotia,2021-07-11,175.58
Nova Scotia,2021-07-12,189.52
Nova Scotia,2021-07-13,196.71
Nova Scotia,2021-07-14,196.16
Nova Scotia,2021-07-15,195.28
Nova Scotia,2021-07-16,232.35
Nova Scotia,2021-07-17,219.27
Nova Scotia,2021-07-18,188.14
Nova Scotia,2021-07-19,191.71
Nova Scotia,2021-07-20,204.2
Nova Scotia,2021-07-21,209.51
Nova Scotia,2021-07-22,205.85
Nova Scotia,2021-07-23,236.97
Nova Scotia,2021-07-24,230.04
Nova Scotia,2021-07-25,209.83
Nova Scotia,2021-07-26,199.64
Nova Scotia,2021-07-27,215.24
Nova Scotia,2021-07-28,209.63
Nova Scotia,2021-07-29,228.77
Nova Scotia,2021-07-30,233.7
Nova Scotia,2021-07-31,237.5
Nova Scotia,2021-08-01,216.78
Nova Scotia,2021-08-02,183.13
Nova Scotia,2021-08-03,227.66
Nova Scotia,2021-08-04,220.83
Nova Scotia,2021-08-05,207.63
Nova Scotia,2021-08-06,247.49
Nova Scotia,2021-08-07,253.61
Nova Scotia,2021-08-08,206.82
Nova Scotia,2021-08-09,220.89
Nova Scotia,2021-08-10,229.15
Nova Scotia,2021-08-11,233.56
Nova Scotia,2021-08-12,240.39
Nova Scotia,2021-08-13,266.69
Nova Scotia,2021-08-14,249.74
Nova Scotia,2021-08-15,224.95
Nova Scotia,2021-08-16,231.96
Nova Scotia,2021-08-17,247.69
Nova Scotia,2021-08-18,235.86
Nova Scotia,2021-08-19,246.14
Nova Scotia,2021-08-20,263.55
Nova Scotia,2021-08-21,249.18
Nova Scotia,2021-08-22,224.39
Nova Scotia,2021-08-23,223.65
Nova Scotia,2021-08-24,238.93
Nova Scotia,2021-08-25,251.12
Nova Scotia,2021-08-26,262.29
Nova Scotia,2021-08-27,274.18
Nova Scotia,2021-08-28,254.85
Nova Scotia,2021-08-29,218.82
Nova Scotia,2021-08-30,226.07
Nova Scotia,2021-08-31,248.75
Nunavut,2020-01-13,NA
Nunavut,2020-01-14,NA
Nunavut,2020-01-15,NA
Nunavut,2020-01-16,NA
Nunavut,2020-01-17,NA
Nunavut,2020-01-18,NA
Nunavut,2020-01-19,NA
Nunavut,2020-01-20,NA
Nunavut,2020-01-21,NA
Nunavut,2020-01-22,NA
Nunavut,2020-01-23,NA
Nunavut,2020-01-24,NA
Nunavut,2020-01-25,NA
Nunavut,2020-01-26,NA
Nunavut,2020-01-27,NA
Nunavut,2020-01-28,NA
Nunavut,2020-01-29,NA
Nunavut,2020-01-30,NA
Nunavut,2020-01-31,NA
Nunavut,2020-02-01,NA
Nunavut,2020-02-02,NA
Nunavut,2020-02-03,NA
Nunavut,2020-02-04,NA
Nunavut,2020-02-05,NA
Nunavut,2020-02-06,NA
Nunavut,2020-02-07,NA
Nunavut,2020-02-08,NA
Nunavut,2020-02-09,NA
Nunavut,2020-02-10,NA
Nunavut,2020-02-11,NA
Nunavut,2020-02-12,NA
Nunavut,2020-02-13,NA
Nunavut,2020-02-14,NA
Nunavut,2020-02-15,NA
Nunavut,2020-02-16,NA
Nunavut,2020-02-17,NA
Nunavut,2020-02-18,NA
Nunavut,2020-02-19,NA
Nunavut,2020-02-20,NA
Nunavut,2020-02-21,NA
Nunavut,2020-02-22,NA
Nunavut,2020-02-23,NA
Nunavut,2020-02-24,NA
Nunavut,2020-02-25,NA
Nunavut,2020-02-26,NA
Nunavut,2020-02-27,NA
Nunavut,2020-02-28,NA
Nunavut,2020-02-29,NA
Nunavut,2020-03-01,NA
Nunavut,2020-03-02,NA
Nunavut,2020-03-03,NA
Nunavut,2020-03-04,NA
Nunavut,2020-03-05,NA
Nunavut,2020-03-06,NA
Nunavut,2020-03-07,NA
Nunavut,2020-03-08,NA
Nunavut,2020-03-09,NA
Nunavut,2020-03-10,NA
Nunavut,2020-03-11,NA
Nunavut,2020-03-12,NA
Nunavut,2020-03-13,NA
